ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_HOUSING_TYPE,MONTHS_EMPLOYED,timespan,paid_off,pastdue_1-29,pastdue_30-59,pastdue_60-89,pastdue_90-119,pastdue_120-149,pastdue_over_150,no_loan,Score,label,bin_labels
5054066,0,0,157500.0,House / apartment,48,46,0,44,1,0,0,0,0,1,746.875,4,1
5054067,0,0,157500.0,House / apartment,48,34,0,33,1,0,0,0,0,0,746.875,4,1
5054068,0,0,157500.0,House / apartment,48,26,0,7,0,0,1,1,4,13,698.75,3,0
5054069,1,0,270000.0,House / apartment,117,30,25,3,1,0,0,0,0,1,768.875,4,1
5054070,1,0,270000.0,House / apartment,117,56,51,3,1,0,0,0,0,1,768.875,4,1
5054071,1,0,270000.0,House / apartment,117,18,0,0,0,0,0,0,0,18,720.75,3,0
5054072,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054073,0,0,135000.0,House / apartment,183,31,27,4,0,0,0,0,0,0,786.75,4,1
5054074,0,0,135000.0,House / apartment,183,30,29,1,0,0,0,0,0,0,786.75,4,1
5054075,0,0,135000.0,House / apartment,183,39,28,11,0,0,0,0,0,0,786.75,4,1
5054076,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054077,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054078,0,0,135000.0,House / apartment,183,31,29,0,0,0,0,0,0,2,738.625,3,0
5054079,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054080,0,0,135000.0,House / apartment,183,39,38,1,0,0,0,0,0,0,786.75,4,1
5054081,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054082,0,0,135000.0,House / apartment,183,15,2,6,0,0,0,0,0,7,663.0,2,0
5054083,0,0,135000.0,House / apartment,183,4,0,3,0,0,0,0,0,1,591.0416666666667,2,0
5054087,0,0,166500.0,House / apartment,5,37,30,6,0,0,0,0,0,1,699.5138888888889,3,0
5054088,0,0,176175.0,With parents,23,15,3,10,2,0,0,0,0,0,699.5138888888889,3,0
5054089,0,0,176175.0,With parents,23,19,7,10,2,0,0,0,0,0,727.0138888888889,3,0
5054090,0,0,176175.0,With parents,23,20,14,6,0,0,0,0,0,0,775.1388888888889,4,1
5054091,0,0,176175.0,With parents,23,19,7,10,2,0,0,0,0,0,727.0138888888889,3,0
5054092,0,0,176175.0,With parents,23,11,0,10,1,0,0,0,0,0,662.8472222222223,2,0
5054093,0,0,176175.0,With parents,23,6,0,5,1,0,0,0,0,0,597.7638888888889,2,0
5054094,1,0,202500.0,House / apartment,24,33,0,29,1,0,0,0,0,3,750.5416666666666,4,1
5054095,1,0,202500.0,House / apartment,24,33,0,29,1,0,0,0,0,3,750.5416666666666,4,1
5054096,1,0,202500.0,House / apartment,24,39,22,6,0,0,0,0,0,11,606.1666666666666,2,0
5054097,1,0,202500.0,House / apartment,24,33,0,29,1,0,0,0,0,3,750.5416666666666,4,1
5054098,1,0,202500.0,House / apartment,24,39,34,4,0,0,0,0,0,1,750.5416666666666,4,1
5054099,1,0,202500.0,House / apartment,24,16,0,13,0,0,0,0,0,3,712.9583333333333,3,0
5054100,1,0,202500.0,House / apartment,24,34,17,6,0,0,0,0,0,11,606.1666666666666,2,0
5054101,1,0,202500.0,House / apartment,24,33,0,29,1,0,0,0,0,3,750.5416666666666,4,1
5054102,0,0,67500.0,House / apartment,0,9,0,4,4,0,0,0,0,1,544.75,1,0
5054103,0,0,67500.0,House / apartment,0,34,22,12,0,0,0,0,0,0,694.625,3,0
5054104,0,0,67500.0,House / apartment,0,9,0,4,4,0,0,0,0,1,544.75,1,0
5054105,0,0,67500.0,House / apartment,0,9,0,4,4,0,0,0,0,1,544.75,1,0
5054106,0,0,67500.0,House / apartment,0,9,0,4,4,0,0,0,0,1,544.75,1,0
5054107,1,0,315000.0,House / apartment,110,10,0,1,0,0,0,0,0,9,647.4166666666667,2,0
5054108,1,0,315000.0,House / apartment,110,10,0,1,0,0,0,0,0,9,647.4166666666667,2,0
5054109,0,0,225000.0,House / apartment,106,34,0,0,0,0,0,0,0,34,698.75,3,0
5054110,0,0,134419.5,House / apartment,13,28,18,10,0,0,0,0,0,0,751.291836111111,4,1
5054111,0,0,134419.5,House / apartment,13,28,0,18,0,0,0,0,0,10,683.916836111111,3,0
5054112,0,0,134419.5,House / apartment,13,41,31,10,0,0,0,0,0,0,751.291836111111,4,1
5054113,0,0,134419.5,House / apartment,13,41,31,10,0,0,0,0,0,0,751.291836111111,4,1
5054114,0,0,134419.5,House / apartment,13,41,31,10,0,0,0,0,0,0,751.291836111111,4,1
5054115,0,0,134419.5,House / apartment,13,28,0,0,0,0,0,0,0,28,655.041836111111,2,0
5054116,1,0,126000.0,House / apartment,59,26,20,5,0,0,0,0,0,1,755.675,4,1
5054117,1,0,126000.0,House / apartment,59,5,0,5,0,0,0,0,0,0,684.6333333333333,3,0
5054118,1,0,126000.0,House / apartment,59,5,0,4,0,0,0,0,0,1,617.2583333333333,2,0
5054119,0,0,157500.0,House / apartment,60,33,23,10,0,0,0,0,0,0,795.0,4,1
5054120,1,0,112500.0,House / apartment,9,3,0,3,0,0,0,0,0,0,617.625,2,0
5054121,1,0,112500.0,House / apartment,9,21,15,6,0,0,0,0,0,0,755.125,4,1
5054122,1,0,112500.0,House / apartment,9,33,27,3,0,0,0,0,0,3,707.0,3,0
5054123,1,0,112500.0,House / apartment,9,55,49,3,0,0,0,0,0,3,707.0,3,0
5054125,1,0,112500.0,House / apartment,9,21,15,3,0,0,0,0,0,3,707.0,3,0
5054126,0,0,190399.5,House / apartment,44,2,0,0,1,0,0,0,0,1,552.0833333333333,1,0
5054127,0,0,190399.5,House / apartment,44,38,11,20,0,0,0,0,0,7,708.375,3,0
5054128,0,0,190399.5,House / apartment,44,2,0,0,0,0,0,0,0,2,552.0833333333333,1,0
5054129,0,0,190399.5,House / apartment,44,2,0,0,1,0,0,0,0,1,552.0833333333333,1,0
5054130,0,0,190399.5,House / apartment,44,12,7,5,0,0,0,0,0,0,740.0,4,1
5054131,0,0,190399.5,House / apartment,44,2,0,1,0,0,0,0,0,1,552.0833333333333,1,0
5054132,0,0,135000.0,House / apartment,88,20,10,10,0,0,0,0,0,0,786.75,4,1
5054140,0,0,135000.0,House / apartment,88,20,10,10,0,0,0,0,0,0,786.75,4,1
5054141,0,0,135000.0,House / apartment,88,50,39,10,0,0,0,0,0,1,738.625,3,0
5054142,0,0,135000.0,House / apartment,88,20,10,10,0,0,0,0,0,0,786.75,4,1
5054143,0,0,135000.0,House / apartment,88,20,10,10,0,0,0,0,0,0,786.75,4,1
5054144,0,0,135000.0,House / apartment,88,43,32,10,0,0,0,0,0,1,738.625,3,0
5054145,0,0,135000.0,House / apartment,88,8,0,8,0,0,0,0,0,0,695.0833333333333,3,0
5054148,0,0,135000.0,House / apartment,88,20,10,10,0,0,0,0,0,0,786.75,4,1
5054149,0,0,135000.0,House / apartment,88,38,0,38,0,0,0,0,0,0,786.75,4,1
5054150,0,0,135000.0,House / apartment,88,33,27,6,0,0,0,0,0,0,786.75,4,1
5054151,0,0,67500.0,House / apartment,14,16,12,4,0,0,0,0,0,0,697.6805555555555,3,0
5054152,0,0,67500.0,House / apartment,14,4,0,4,0,0,0,0,0,0,587.6805555555557,2,0
5054153,0,0,67500.0,House / apartment,164,14,2,12,0,0,0,0,0,0,712.9583333333334,3,0
5054154,0,0,67500.0,House / apartment,164,14,2,12,0,0,0,0,0,0,712.9583333333334,3,0
5054155,0,0,67500.0,House / apartment,164,11,0,11,0,0,0,0,0,0,685.4583333333334,3,0
5054156,0,0,67500.0,House / apartment,164,26,14,12,0,0,0,0,0,0,749.625,4,1
5054157,0,0,72000.0,House / apartment,256,23,13,10,0,0,0,0,0,0,752.1,4,1
5054158,1,0,315000.0,House / apartment,56,12,0,11,0,0,0,0,0,1,713.875,3,0
5054159,1,0,315000.0,House / apartment,56,4,0,4,0,0,0,0,0,0,688.6666666666667,3,0
5054160,1,0,315000.0,House / apartment,56,4,0,2,0,0,0,0,0,2,592.4166666666667,2,0
5054161,1,0,315000.0,House / apartment,56,12,0,11,0,0,0,0,0,1,713.875,3,0
5054162,1,0,315000.0,House / apartment,56,8,4,3,0,0,0,0,0,1,677.2083333333333,3,0
5054163,0,0,67500.0,House / apartment,12,7,0,7,0,0,0,0,0,0,612.125,2,0
5054164,0,0,67500.0,House / apartment,12,14,0,14,0,0,0,0,0,0,676.2916666666667,3,0
5054165,0,0,67500.0,House / apartment,12,14,0,14,0,0,0,0,0,0,676.2916666666667,3,0
5054166,0,0,67500.0,House / apartment,12,39,0,10,0,0,0,0,0,29,616.7083333333334,2,0
5054167,0,0,67500.0,House / apartment,12,7,0,6,0,0,0,0,0,1,564.0,1,0
5054168,0,0,67500.0,House / apartment,12,7,0,7,0,0,0,0,0,0,612.125,2,0
5054169,0,0,67500.0,House / apartment,12,6,0,6,0,0,0,0,0,0,602.9583333333333,2,0
5054172,1,0,292500.0,House / apartment,64,8,0,1,0,0,0,0,0,7,629.0833333333333,2,0
5054173,1,0,292500.0,House / apartment,64,21,12,9,0,0,0,0,0,0,817.0,5,1
5054174,1,0,135000.0,House / apartment,52,34,29,5,0,0,0,0,0,0,808.75,5,1
5054175,1,0,135000.0,House / apartment,52,10,0,0,0,0,0,0,0,10,639.1666666666667,2,0
5054176,1,0,135000.0,House / apartment,52,26,21,5,0,0,0,0,0,0,808.75,5,1
5054177,1,0,135000.0,House / apartment,52,10,0,0,0,0,0,0,0,10,639.1666666666667,2,0
5054178,1,0,135000.0,House / apartment,52,10,5,5,0,0,0,0,0,0,735.4166666666667,3,0
5054179,1,0,135000.0,House / apartment,52,10,0,0,0,0,0,0,0,10,639.1666666666667,2,0
5054180,1,0,135000.0,House / apartment,52,27,22,5,0,0,0,0,0,0,808.75,5,1
5054181,1,0,135000.0,House / apartment,52,2,0,0,0,0,0,0,0,2,565.8333333333333,1,0
5054182,0,0,135000.0,House / apartment,17,35,0,0,0,0,0,0,0,35,661.4722222222222,2,0
5054183,0,0,135000.0,House / apartment,17,4,0,0,0,0,0,0,0,4,533.1388888888889,1,0
5054184,0,0,135000.0,House / apartment,17,4,0,0,0,0,0,0,0,4,533.1388888888889,1,0
5054185,0,0,135000.0,House / apartment,17,4,0,4,0,0,0,0,0,0,629.3888888888889,2,0
5054186,0,0,135000.0,House / apartment,17,4,0,0,0,0,0,0,0,4,533.1388888888889,1,0
5054187,0,0,135000.0,House / apartment,17,4,0,0,0,0,0,0,0,4,533.1388888888889,1,0
5054188,0,0,135000.0,House / apartment,17,38,32,5,0,0,0,0,0,1,709.5972222222222,3,0
5054192,0,0,135000.0,House / apartment,17,47,15,28,0,0,0,0,0,4,709.5972222222222,3,0
5054193,0,0,135000.0,House / apartment,17,20,0,19,0,0,0,0,0,1,709.5972222222222,3,0
5054196,0,0,135000.0,House / apartment,17,56,0,0,0,0,0,0,0,56,661.4722222222222,2,0
5054200,0,0,135000.0,House / apartment,17,20,14,5,0,0,0,0,0,1,709.5972222222222,3,0
5054201,1,0,112500.0,House / apartment,5,11,0,9,0,0,0,0,0,2,617.4722222222223,2,0
5054202,1,0,112500.0,House / apartment,5,13,5,8,0,0,0,0,0,0,703.1805555555557,3,0
5054203,1,0,112500.0,House / apartment,5,11,0,9,0,0,0,0,0,2,617.4722222222223,2,0
5054204,1,0,135000.0,House / apartment,42,3,0,3,0,0,0,0,0,0,671.25,3,0
5054205,1,0,135000.0,House / apartment,42,3,0,3,0,0,0,0,0,0,671.25,3,0
5054206,1,0,171000.0,With parents,75,34,30,4,0,0,0,0,0,0,817.0,5,1
5054207,1,0,171000.0,With parents,75,35,31,4,0,0,0,0,0,0,817.0,5,1
5054208,1,0,171000.0,With parents,75,8,4,4,0,0,0,0,0,0,725.3333333333333,3,0
5054209,1,0,171000.0,With parents,75,23,19,4,0,0,0,0,0,0,817.0,5,1
5054210,1,0,171000.0,With parents,75,25,20,5,0,0,0,0,0,0,817.0,5,1
5054211,1,0,171000.0,With parents,75,22,17,5,0,0,0,0,0,0,817.0,5,1
5054212,1,0,171000.0,With parents,75,14,8,6,0,0,0,0,0,0,780.3333333333334,4,1
5054213,1,0,171000.0,With parents,75,13,7,6,0,0,0,0,0,0,771.1666666666667,4,1
5054214,1,0,171000.0,With parents,75,10,4,6,0,0,0,0,0,0,743.6666666666667,4,1
5054215,1,0,378000.0,House / apartment,91,49,46,3,0,0,0,0,0,0,817.0,5,1
5054216,1,0,378000.0,House / apartment,91,49,0,37,0,0,0,0,0,12,749.625,4,1
5054217,1,0,378000.0,House / apartment,91,11,0,11,0,0,0,0,0,0,752.8333333333334,4,1
5054218,1,0,378000.0,House / apartment,91,59,46,12,0,0,0,0,0,1,768.875,4,1
5054219,1,0,378000.0,House / apartment,91,19,0,7,0,0,0,0,0,12,720.75,3,0
5054222,1,0,378000.0,House / apartment,91,21,8,12,0,0,0,0,0,1,768.875,4,1
5054223,0,0,180000.0,House / apartment,32,42,31,11,0,0,0,0,0,0,788.8888888888889,4,1
5054224,0,0,180000.0,House / apartment,32,20,0,1,0,0,0,0,0,19,692.6388888888889,3,0
5054226,0,0,180000.0,House / apartment,32,47,36,11,0,0,0,0,0,0,788.8888888888889,4,1
5054227,1,0,90000.0,House / apartment,51,3,0,3,0,0,0,0,0,0,646.5,2,0
5054228,0,0,180000.0,House / apartment,2,22,10,12,0,0,0,0,0,0,743.0555555555555,4,1
5054229,0,0,180000.0,House / apartment,2,51,44,6,0,0,0,0,0,1,694.9305555555555,3,0
5054231,0,0,135000.0,House / apartment,53,50,45,5,0,0,0,0,0,0,786.75,4,1
5054232,0,0,90000.0,House / apartment,93,30,0,0,0,0,0,0,0,30,665.75,2,0
5054234,0,0,135000.0,House / apartment,0,32,20,8,0,0,0,0,0,4,683.625,3,0
5054235,0,0,135000.0,House / apartment,0,15,0,7,2,0,0,0,0,6,636.875,2,0
5054236,0,0,135000.0,House / apartment,0,28,0,20,2,0,0,0,0,6,664.375,2,0
5054237,0,0,135000.0,House / apartment,0,15,0,7,2,0,0,0,0,6,636.875,2,0
5054240,0,0,135000.0,House / apartment,39,15,8,7,0,0,0,0,0,0,759.25,4,1
5054241,0,0,135000.0,House / apartment,39,15,0,10,0,0,0,0,0,5,691.875,3,0
5054242,0,0,135000.0,House / apartment,39,24,0,23,0,0,0,0,0,1,738.625,3,0
5054243,0,0,135000.0,House / apartment,39,15,9,6,0,0,0,0,0,0,759.25,4,1
5054244,0,0,135000.0,House / apartment,39,3,0,2,0,0,0,0,0,1,581.875,2,0
5054245,0,0,135000.0,House / apartment,39,24,17,6,0,0,0,0,0,1,738.625,3,0
5054247,1,0,157500.0,House / apartment,143,7,0,7,0,0,0,0,0,0,716.1666666666667,3,0
5054248,1,0,157500.0,House / apartment,143,7,0,7,0,0,0,0,0,0,716.1666666666667,3,0
5054249,1,0,157500.0,House / apartment,143,7,0,5,0,0,0,0,0,2,648.7916666666667,2,0
5054250,1,0,270000.0,House / apartment,154,58,52,6,0,0,0,0,0,0,817.0,5,1
5054251,0,0,202500.0,House / apartment,86,9,2,6,1,0,0,0,0,0,664.375,2,0
5054252,0,0,202500.0,House / apartment,86,9,2,6,1,0,0,0,0,0,664.375,2,0
5054253,0,0,202500.0,House / apartment,86,2,0,2,0,0,0,0,0,0,648.3333333333333,2,0
5054254,0,0,202500.0,House / apartment,86,39,0,0,0,0,0,0,0,39,698.75,3,0
5054255,0,0,202500.0,House / apartment,86,6,0,6,0,0,0,0,0,0,685.0,3,0
5054256,0,0,202500.0,House / apartment,86,2,0,2,0,0,0,0,0,0,648.3333333333333,2,0
5054257,0,0,202500.0,House / apartment,86,12,5,7,0,0,0,0,0,0,740.0,4,1
5054258,0,0,202500.0,House / apartment,86,9,2,6,1,0,0,0,0,0,664.375,2,0
5054259,0,0,202500.0,House / apartment,86,9,2,6,1,0,0,0,0,0,664.375,2,0
5054260,0,0,202500.0,House / apartment,86,9,0,0,0,0,0,0,0,9,616.25,2,0
5054261,0,0,202500.0,House / apartment,86,6,0,4,1,0,0,0,0,1,617.625,2,0
5054262,0,0,202500.0,House / apartment,86,6,0,0,0,0,0,0,0,6,588.75,2,0
5054263,1,0,427500.0,House / apartment,158,49,39,6,0,0,0,0,0,4,768.875,4,1
5054264,1,0,427500.0,House / apartment,158,58,48,6,0,0,0,0,0,4,768.875,4,1
5054265,1,0,427500.0,House / apartment,158,58,15,38,5,0,0,0,0,0,768.875,4,1
5054268,1,0,427500.0,House / apartment,158,57,48,9,0,0,0,0,0,0,817.0,5,1
5054269,1,0,427500.0,House / apartment,158,49,39,6,0,0,0,0,0,4,768.875,4,1
5054270,0,0,90000.0,House / apartment,6,12,11,1,0,0,0,0,0,0,661.1666666666667,2,0
5054271,0,0,90000.0,House / apartment,6,12,11,1,0,0,0,0,0,0,661.1666666666667,2,0
5054272,0,0,90000.0,House / apartment,6,15,0,0,0,0,0,0,0,15,592.4166666666667,2,0
5054273,0,0,292500.0,House / apartment,122,20,0,0,0,0,0,0,0,20,698.75,3,0
5054274,0,0,292500.0,House / apartment,122,20,0,0,0,0,0,0,0,20,698.75,3,0
5054275,0,0,292500.0,House / apartment,122,16,4,12,0,0,0,0,0,0,776.6666666666666,4,1
5054276,0,0,292500.0,House / apartment,122,20,0,0,0,0,0,0,0,20,698.75,3,0
5054277,0,0,292500.0,House / apartment,122,8,0,7,1,0,0,0,0,0,655.2083333333333,2,0
5054278,0,0,292500.0,House / apartment,122,8,0,0,0,0,0,0,0,8,607.0833333333333,2,0
5054279,0,0,716323.5,With parents,81,36,0,35,0,0,0,0,0,1,746.875,4,1
5054280,0,0,716323.5,With parents,81,32,19,7,4,2,0,0,0,0,602.5,2,0
5054281,1,0,112500.0,House / apartment,7,11,0,11,0,0,0,0,0,0,687.9027777777778,3,0
5054284,0,0,121500.0,House / apartment,13,3,0,3,0,0,0,0,0,0,606.6861111111111,2,0
5054285,0,0,121500.0,House / apartment,13,3,3,0,0,0,0,0,0,0,606.6861111111111,2,0
5054286,0,0,121500.0,House / apartment,13,5,0,5,0,0,0,0,0,0,625.0194444444444,2,0
5054287,0,0,121500.0,House / apartment,13,52,40,11,0,0,0,0,0,1,696.0611111111111,3,0
5054290,0,0,121500.0,House / apartment,13,49,39,9,0,0,0,0,0,1,696.0611111111111,3,0
5054291,0,0,121500.0,House / apartment,13,3,3,0,0,0,0,0,0,0,606.6861111111111,2,0
5054292,0,0,121500.0,House / apartment,13,18,0,17,0,0,0,0,0,1,696.0611111111111,3,0
5054293,0,0,121500.0,House / apartment,13,46,36,9,0,0,0,0,0,1,696.0611111111111,3,0
5054294,0,0,121500.0,House / apartment,13,3,3,0,0,0,0,0,0,0,606.6861111111111,2,0
5054295,0,0,121500.0,House / apartment,13,9,0,5,2,0,0,0,0,2,594.3111111111111,2,0
5054296,0,0,121500.0,House / apartment,13,22,8,11,3,0,0,0,0,0,696.0611111111111,3,0
5054297,1,0,112500.0,House / apartment,245,37,0,16,0,0,0,0,0,21,700.125,3,0
5054298,1,0,112500.0,House / apartment,245,26,16,9,0,0,0,0,0,1,748.25,4,1
5054299,1,0,112500.0,House / apartment,245,9,0,7,0,0,0,0,0,2,646.5,2,0
5054300,1,0,112500.0,House / apartment,245,3,0,2,0,0,0,0,0,1,591.5,2,0
5054301,1,0,112500.0,House / apartment,245,26,0,16,0,0,0,0,0,10,729.0,3,0
5054302,1,0,112500.0,House / apartment,245,27,17,9,0,0,0,0,0,1,748.25,4,1
5054303,1,0,112500.0,House / apartment,245,37,0,16,0,0,0,0,0,21,700.125,3,0
5054304,1,0,112500.0,House / apartment,245,27,17,9,0,0,0,0,0,1,748.25,4,1
5054305,1,0,112500.0,House / apartment,245,19,9,9,0,0,0,0,0,1,748.25,4,1
5054306,0,0,135000.0,House / apartment,29,7,4,2,0,0,0,0,0,1,627.0972222222222,2,0
5054307,0,0,135000.0,House / apartment,29,10,7,2,0,0,0,0,0,1,654.5972222222222,2,0
5054308,0,0,135000.0,House / apartment,29,10,7,3,0,0,0,0,0,0,702.7222222222222,3,0
5054309,0,0,135000.0,House / apartment,29,7,5,2,0,0,0,0,0,0,675.2222222222222,3,0
5054310,0,0,135000.0,House / apartment,29,7,4,2,0,0,0,0,0,1,627.0972222222222,2,0
5054311,0,0,112500.0,House / apartment,57,61,50,0,0,0,0,0,0,11,581.875,2,0
5054312,0,0,112500.0,House / apartment,57,29,0,13,0,1,0,0,0,15,678.125,3,0
5054313,0,0,112500.0,House / apartment,57,49,1,22,1,1,0,0,0,24,678.125,3,0
5054314,0,0,112500.0,House / apartment,57,53,5,22,1,1,0,0,0,24,678.125,3,0
5054315,0,0,112500.0,House / apartment,57,51,3,22,1,1,0,0,0,24,678.125,3,0
5054316,0,0,67500.0,House / apartment,46,13,0,8,0,0,0,0,0,5,636.4166666666667,2,0
5054317,0,0,121500.0,House / apartment,7,32,19,11,0,0,0,0,0,2,686.8944444444445,3,0
5054318,0,0,121500.0,House / apartment,7,6,0,4,0,0,0,0,0,2,557.6444444444444,1,0
5054319,0,0,121500.0,House / apartment,7,6,0,4,0,0,0,0,0,2,557.6444444444444,1,0
5054320,0,0,121500.0,House / apartment,7,1,0,1,0,0,0,0,0,0,579.1861111111111,2,0
5054321,0,0,63000.0,House / apartment,0,54,42,12,0,0,0,0,0,0,692.15,3,0
5054322,0,0,63000.0,House / apartment,0,14,8,5,0,0,0,0,0,1,607.3583333333333,2,0
5054325,0,0,63000.0,House / apartment,0,35,0,0,0,0,0,0,0,35,595.9,2,0
5054327,0,0,63000.0,House / apartment,0,14,0,0,0,0,0,0,0,14,559.2333333333333,1,0
5054328,0,0,135000.0,Municipal apartment,87,10,0,10,0,0,0,0,0,0,713.4166666666667,3,0
5054330,0,0,126000.0,House / apartment,327,14,2,11,0,0,0,0,0,1,697.0083333333334,3,0
5054331,0,0,126000.0,House / apartment,327,14,2,11,0,0,0,0,0,1,697.0083333333334,3,0
5054332,0,0,126000.0,House / apartment,327,14,2,11,0,0,0,0,0,1,697.0083333333334,3,0
5054333,0,0,126000.0,House / apartment,327,14,2,11,0,0,0,0,0,1,697.0083333333334,3,0
5054335,0,0,135000.0,House / apartment,5,2,0,2,0,0,0,0,0,0,592.7222222222222,2,0
5054336,1,0,225000.0,House / apartment,35,43,21,22,0,0,0,0,0,0,815.4722222222222,5,1
5054338,1,0,225000.0,House / apartment,35,47,25,22,0,0,0,0,0,0,815.4722222222222,5,1
5054339,1,0,225000.0,House / apartment,35,7,0,7,0,0,0,0,0,0,714.6388888888889,3,0
5054342,1,0,225000.0,House / apartment,35,45,23,22,0,0,0,0,0,0,815.4722222222222,5,1
5054343,1,0,225000.0,House / apartment,35,32,0,30,2,0,0,0,0,0,767.3472222222222,4,1
5054344,1,0,225000.0,House / apartment,35,22,0,22,0,0,0,0,0,0,815.4722222222222,5,1
5054345,0,0,103500.0,House / apartment,14,4,0,3,0,0,0,0,0,1,540.1055555555556,1,0
5054347,0,0,103500.0,House / apartment,14,4,1,3,0,0,0,0,0,0,607.4805555555556,2,0
5054348,0,0,103500.0,House / apartment,14,4,0,3,0,0,0,0,0,1,540.1055555555556,1,0
5054349,0,0,157500.0,House / apartment,17,8,0,8,0,0,0,0,0,0,674.3055555555555,3,0
5054350,0,0,157500.0,House / apartment,17,6,0,6,0,0,0,0,0,0,655.9722222222222,2,0
5054351,0,0,157500.0,House / apartment,17,2,0,1,0,0,0,0,0,1,523.0555555555555,1,0
5054352,0,0,99000.0,House / apartment,180,53,44,9,0,0,0,0,0,0,766.95,4,1
5054354,0,0,99000.0,House / apartment,180,53,47,5,0,0,0,0,0,1,718.825,3,0
5054355,0,0,99000.0,House / apartment,180,18,12,5,0,0,0,0,0,1,718.825,3,0
5054356,0,0,99000.0,House / apartment,180,53,43,10,0,0,0,0,0,0,766.95,4,1
5054357,0,0,99000.0,House / apartment,180,60,54,6,0,0,0,0,0,0,766.95,4,1
5054359,0,0,135000.0,House / apartment,36,19,17,2,0,0,0,0,0,0,786.75,4,1
5054362,0,0,135000.0,House / apartment,36,40,37,3,0,0,0,0,0,0,786.75,4,1
5054363,0,0,135000.0,House / apartment,36,51,39,6,0,0,0,0,0,6,738.625,3,0
5054365,0,0,148500.0,House / apartment,0,27,16,0,0,0,0,0,0,11,546.675,1,0
5054368,0,0,148500.0,House / apartment,0,9,0,0,0,0,0,0,0,9,560.425,1,0
5054370,0,0,148500.0,House / apartment,0,27,0,0,0,0,0,0,0,27,642.925,2,0
5054371,0,0,148500.0,House / apartment,0,35,0,35,0,0,0,0,0,0,739.175,4,1
5054372,0,0,148500.0,House / apartment,0,28,18,10,0,0,0,0,0,0,739.175,4,1
5054373,0,0,148500.0,House / apartment,0,26,0,25,0,0,0,0,0,1,691.05,3,0
5054374,0,0,148500.0,House / apartment,0,20,9,0,0,0,0,0,0,11,642.925,2,0
5054375,0,0,148500.0,House / apartment,0,17,6,0,0,0,0,0,0,11,633.7583333333333,2,0
5054376,0,0,157500.0,House / apartment,0,15,11,4,0,0,0,0,0,0,712.5,3,0
5054377,0,0,157500.0,House / apartment,0,16,0,0,0,0,0,0,0,16,625.4166666666666,2,0
5054378,0,0,157500.0,House / apartment,0,19,0,16,1,0,0,0,0,2,672.625,3,0
5054379,0,0,157500.0,House / apartment,0,19,16,3,0,0,0,0,0,0,740.0,4,1
5054381,0,0,157500.0,House / apartment,0,19,16,3,0,0,0,0,0,0,740.0,4,1
5054382,0,0,31500.0,House / apartment,0,13,1,12,0,0,0,0,0,0,628.9916666666667,2,0
5054384,1,0,292500.0,House / apartment,122,17,5,8,2,0,0,0,0,2,721.2083333333334,3,0
5054386,1,0,292500.0,House / apartment,122,42,29,5,7,1,0,0,0,0,624.5,2,0
5054387,1,0,292500.0,House / apartment,122,26,13,5,7,1,0,0,0,0,624.5,2,0
5054389,0,0,90000.0,House / apartment,24,6,0,6,0,0,0,0,0,0,633.6666666666667,2,0
5054392,0,0,90000.0,House / apartment,24,43,36,6,0,0,0,0,0,1,695.5416666666666,3,0
5054393,0,0,90000.0,House / apartment,24,23,5,18,0,0,0,0,0,0,743.6666666666666,4,1
5054395,0,0,90000.0,House / apartment,96,39,27,11,1,0,0,0,0,0,713.875,3,0
5054396,0,0,90000.0,House / apartment,96,28,0,0,0,0,0,0,0,28,665.75,2,0
5054397,0,0,90000.0,House / apartment,96,46,34,11,1,0,0,0,0,0,713.875,3,0
5054398,0,0,90000.0,House / apartment,96,28,0,0,0,0,0,0,0,28,665.75,2,0
5054399,0,0,45000.0,House / apartment,29,19,0,0,0,0,0,0,0,19,630.3055555555555,2,0
5054404,0,0,225000.0,With parents,169,6,0,0,0,0,0,0,0,6,588.75,2,0
5054405,0,0,225000.0,With parents,169,29,0,19,0,0,0,0,0,10,727.625,3,0
5054406,0,0,225000.0,With parents,169,3,0,0,0,0,0,0,0,3,561.25,1,0
5054407,0,0,225000.0,With parents,169,20,11,8,1,0,0,0,0,0,746.875,4,1
5054410,0,0,225000.0,With parents,169,3,0,1,0,0,0,0,0,2,561.25,1,0
5054411,0,0,225000.0,With parents,169,6,0,5,0,0,0,0,0,1,617.625,2,0
5054412,0,0,225000.0,With parents,169,6,0,0,0,0,0,0,0,6,588.75,2,0
5054413,0,0,225000.0,With parents,169,3,0,0,0,0,0,0,0,3,561.25,1,0
5054414,0,0,225000.0,With parents,169,20,11,8,1,0,0,0,0,0,746.875,4,1
5054415,0,0,225000.0,With parents,169,14,0,0,0,0,0,0,0,14,662.0833333333334,2,0
